number,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_97,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_97,Q6.1,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7,Q7_1,Q7_2,Q7_3,Q7_4,Q8.1,Q8.2,Q8.3,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_99,Q10a_15,Q10a_16,Q10a_17,Q10a_18,Q10a_19,Q10a_20,Q10a_21,Q10a_22,Q10a_23,Q10a_24,Q10a_99,Q10b_25,Q10b_26,Q10b_27,Q10b_28,Q10b_29,Q10b_30,Q10b_31,Q10b_32,Q10b_33,Q10b_34,Q10b_99,Q11_35,Q11_36,Q11_37,Q11_38,Q11_39,Q11_40,Q11_41,Q11_42,Q11_99,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_99,Q13_15,Q13_16,Q13_17,Q13_18,Q13_19,Q13_20,Q13_21,Q13_22,Q13_23,Q13_24,Q13_43,Q13_44,Q13_25,Q13_26,Q13_27,Q13_28,Q13_29,Q13_30,Q13_31,Q13_32,Q13_33,Q13_34,Q13_45,Q13_46,Q14_35,Q14_36,Q14_37,Q14_38,Q14_39,Q14_40,Q14_41,Q14_42,Q14_99,Q15_1,Q15_2,Q15_3,Q18.1,Q18.2,Q18.3,Q18.4,Q18.6,Q18.7,Q18.8,Q18.9,Q18.10,Q18.11,Q20,Q21,Q24,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_17,Q25_20,Q25_21,Q25_23,Q25_25,Q25_26,Q25_27,Q25_29,Q25_30,Q26_1,Q26_2,Q26_3,Q26_4,Q26_6,Q26_7,Q26_9,Q26_10,Q26_11,Q26_13,Q26_14,Q26_15,Q26_16,Q26_17,Q26_18,Q26_19,Q26_21,Q26_22,Q26_26,Q26_27,Q28,Q29,Q30,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271,Unnamed: 272,Unnamed: 273,Unnamed: 274,Unnamed: 275,Unnamed: 276,Unnamed: 277,Unnamed: 278,Unnamed: 279,Unnamed: 280,Unnamed: 281,Unnamed: 282,Unnamed: 283,Unnamed: 284,Unnamed: 285,Unnamed: 286,Unnamed: 287,Unnamed: 288,Unnamed: 289,Unnamed: 290,Unnamed: 291,Unnamed: 292,Unnamed: 293,Unnamed: 294,Unnamed: 295,Unnamed: 296,Unnamed: 297,Unnamed: 298,Unnamed: 299,Unnamed: 300,Unnamed: 301,Unnamed: 302,Unnamed: 303,Unnamed: 304,Unnamed: 305,Unnamed: 306,Unnamed: 307,Unnamed: 308,Unnamed: 309,Unnamed: 310,Unnamed: 311,Unnamed: 312,Unnamed: 313,Unnamed: 314,Unnamed: 315,Unnamed: 316,Unnamed: 317,Unnamed: 318,Unnamed: 319,Unnamed: 320,Unnamed: 321,Unnamed: 322,Unnamed: 323,Unnamed: 324,Unnamed: 325,Unnamed: 326,Unnamed: 327
6807a535d4dcc4d3e4852d3c,2.0,,2.0,,4.0,5.0,,,3.0,,,,,5.0,,,8.0,,,,,,,,,,6.0,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,4.0,,,,,,10.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,31.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a61973f071092720f81e,1.0,1.0,2.0,,,,6.0,,5.0,,,3.0,,,,7.0,,,,11.0,,,,,,,,,,,,,,,,4.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,3.0,,5.0,5.0,4.0,1.0,2.0,,4.0,5.0,,,,9.0,10.0,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,35.0,36.0,37.0,,39.0,40.0,41.0,,,,,,,,,,,,,,,,,,,,,,,20.0,21.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,,,,,5.0,,,,,10.0,11.0,,,,,,,,,,,,,,,,3.0,,,,9.0,,11.0,,,,,,,,,,,,1.0,23.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a657d4dcc4d3e4852de7,2.0,,,3.0,,5.0,,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,,,,5.0,,,1.0,,,4.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,15.0,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,1.0,24.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a68c73f071092720f86a,2.0,1.0,2.0,,4.0,,,,5.0,,,,,,,7.0,,9.0,,11.0,,,,,,,,,,,,,,,,4.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,2.0,3.0,,5.0,4.0,4.0,1.0,,,4.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,38.0,,40.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,2.0,,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a6df73f071092720f898,2.0,,2.0,3.0,,,6.0,,4.0,1.0,,,,5.0,,,8.0,,,,,,,,,5.0,6.0,,,,10.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,,,,,,,,,,10.0,,,,,,,,21.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a6e173f071092720f89a,1.0,,2.0,3.0,4.0,,,,5.0,,,3.0,4.0,,,,8.0,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,,3.0,,3.0,,4.0,,,3.0,4.0,,,7.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,,35.0,,,,,,41.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,41.0,,,,2.0,,3.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,,3.0,,5.0,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,13.0,,,16.0,,18.0,,,,,,2.0,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a7b0f4389602556e71c2,1.0,,2.0,,,5.0,6.0,,4.0,,,3.0,,5.0,,7.0,,,,,,,2.0,,,5.0,6.0,,,,,,,,,4.0,4.0,5.0,4.0,5.0,3.0,5.0,1.0,2.0,,,5.0,4.0,,1.0,2.0,,,,6.0,7.0,,9.0,,11.0,,13.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,35.0,36.0,37.0,38.0,39.0,,41.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,37.0,,39.0,,,,,1.0,2.0,,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,,,,,,,,,9.0,,,,13.0,,,,,,,,,,29.0,,1.0,,,,,,,,,,,,,,18.0,,,,,,1.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a7bbd4dcc4d3e4852e83,2.0,1.0,,3.0,,,,,4.0,1.0,,,,5.0,,,,,,,,,,,,,6.0,,,9.0,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,,,,3.0,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,30.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a82373f071092720f94b,1.0,,2.0,,4.0,,,,5.0,,,,,,6.0,,,9.0,,,,,,,,,,,,,,,,,,4.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,,,,5.0,,,,,,,,6.0,,8.0,,,,,13.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,35.0,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,1.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,3.0,,,,,,9.0,,,,13.0,,,,,,,,,,,,,,,4.0,,,,,,13.0,,,,,,,,,,,1.0,26.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a87fd4dcc4d3e4852ee7,2.0,1.0,,,4.0,5.0,,,5.0,1.0,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,,,5.0,5.0,,,,,,5.0,,7.0,8.0,,,11.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,18.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,,,,,,,,,,10.0,,,,,,,,,,,,,29.0,,1.0,2.0,,,,,9.0,,,,,,,,,,,,,,1.0,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a9595587b8b4e372a79c,2.0,,2.0,,4.0,5.0,,,4.0,,2.0,,,5.0,,,,,,11.0,,,2.0,,,5.0,6.0,,,,,,,,,4.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,,4.0,4.0,5.0,,2.0,,4.0,,,,8.0,,,11.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,35.0,,,38.0,,,41.0,,,,2.0,,4.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,5.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,,,,,,,7.0,,,10.0,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807a95973f071092720f9e0,1.0,1.0,2.0,,,,6.0,,5.0,,,3.0,,,,,8.0,,,11.0,,,,,,,,,,,,,,,,5.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,,5.0,5.0,5.0,,2.0,,4.0,5.0,,,,,10.0,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,1.0,,35.0,,37.0,,,,,42.0,,,,,,,,,,,,,,,,,,16.0,,18.0,19.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,,,,,,,7.0,,,,,,,,,,20.0,,,,26.0,,,,1.0,,,,,,,,,,14.0,,,,18.0,,,,,,2.0,28.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807aa19d4dcc4d3e4852fb5,1.0,,2.0,,4.0,,,,5.0,,2.0,,,,6.0,,,,,11.0,,,,,,,,,,,,,,,,5.0,3.0,4.0,4.0,4.0,5.0,3.0,1.0,,,,4.0,,,1.0,2.0,,,,,7.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,1.0,,,2.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,1.0,,,,,,,,,10.0,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807ab38d4dcc4d3e4853038,2.0,1.0,2.0,,,5.0,,,4.0,1.0,,,,5.0,,,,9.0,,,,,,,,,,,,9.0,,,,,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,,,,5.0,,,1.0,2.0,,4.0,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,4.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807ac33f4389602556e7413,1.0,1.0,2.0,,,5.0,,,4.0,,,,,5.0,6.0,,,9.0,,,,,,,,5.0,6.0,,,9.0,,,,,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,3.0,,4.0,5.0,5.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,35.0,36.0,37.0,38.0,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,36.0,,38.0,,,,42.0,,1.0,2.0,,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,,,,,,,,,9.0,10.0,,,,,,,,,,,,,29.0,,,2.0,,,,,,,,,,,16.0,,,,,,26.0,,1.0,24.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807acbb73f071092720fb95,2.0,,2.0,3.0,4.0,,,,4.0,1.0,,3.0,,5.0,,,,,,,,,2.0,,,,,,,,,,12.0,,,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1.0,,3.0,,5.0,,5.0,1.0,,,,,,,8.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,2.0,,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807ad1273f071092720fbc7,1.0,,2.0,3.0,4.0,,,,5.0,,2.0,3.0,,,,,,,,11.0,,,,,,,,,,,,,,,,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,,5.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,36.0,37.0,,,,41.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,,,,,,,,,,10.0,,,13.0,,,,,,,,,,,,,2.0,,,,,,10.0,,,14.0,,,,,,,,,,1.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807adb3f4389602556e74f1,1.0,1.0,2.0,3.0,,,,,4.0,,,3.0,,,6.0,,,,,11.0,,,,3.0,,,,,8.0,9.0,,,,,,4.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,2.0,3.0,,3.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,36.0,37.0,38.0,39.0,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,37.0,38.0,39.0,,,42.0,,1.0,2.0,,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0,,,13.0,,,,,,,,,,,2.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807ae3bf4389602556e753b,2.0,,,3.0,4.0,,6.0,,4.0,,,,,5.0,,,8.0,,10.0,,,,,,4.0,,,,,9.0,,11.0,,,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,,,4.0,,,,,,,,,,,,9.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,,14.0,,17.0,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807afc0d4dcc4d3e48532a6,2.0,,2.0,,,5.0,6.0,,4.0,1.0,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,,,4.0,4.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,99.0,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807b1f5f4389602556e76d5,1.0,,2.0,,4.0,,6.0,,5.0,,2.0,,,,,,,9.0,,11.0,,,,,,,,,,,,,,,,3.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,2.0,3.0,,5.0,4.0,5.0,1.0,,3.0,4.0,5.0,6.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,35.0,36.0,,38.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,,2.0,,,,,,,,,,,,,,,,,23.0,25.0,,,,,,,,,,,9.0,,,,,,16.0,,,,,,,,1.0,31.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6807b269f4389602556e770e,1.0,1.0,2.0,,,,6.0,,4.0,1.0,,,,,,,8.0,,,,,,,,,5.0,,,8.0,,,,,13.0,,3.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,2.0,3.0,,5.0,4.0,4.0,,,3.0,4.0,,,7.0,,,,,12.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,,,,,,,,,,,,,,,,,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,,2.0,,,,6.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,9.0,,,13.0,,,,17.0,,,,,,,1.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
